x-axis,F1
second,Volt
+1.44100E-06,+659.40460086E-03
+1.46600E-06,+657.77643729E-03
+1.49100E-06,+657.07330689E-03
+1.51600E-06,+655.57863842E-03
+1.54100E-06,+654.01613839E-03
+1.56600E-06,+651.98771216E-03
+1.59100E-06,+651.32111906E-03
+1.61600E-06,+650.46291782E-03
+1.64100E-06,+647.74172424E-03
+1.66600E-06,+647.78972501E-03
+1.69100E-06,+647.74172424E-03
+1.71600E-06,+646.15481015E-03
+1.74100E-06,+645.01516690E-03
+1.76600E-06,+644.04450136E-03
+1.79100E-06,+643.13829934E-03
+1.81600E-06,+643.01334734E-03
+1.84100E-06,+641.58872999E-03
+1.86600E-06,+639.09914598E-03
+1.89100E-06,+638.31789597E-03
+1.91600E-06,+636.73342763E-03
+1.94100E-06,+635.66967739E-03
+1.96600E-06,+635.15340662E-03
+1.99100E-06,+632.82473183E-03
+2.01600E-06,+632.58256467E-03
+2.04100E-06,+631.23781774E-03
+2.06600E-06,+630.34826600E-03
+2.09100E-06,+628.72250246E-03
+2.11600E-06,+626.57251686E-03
+2.14100E-06,+626.44756485E-03
+2.16600E-06,+625.16669434E-03
+2.19100E-06,+624.51039633E-03
+2.21600E-06,+623.52604307E-03
+2.24100E-06,+621.40778297E-03
+2.26600E-06,+620.17333820E-03
+2.29100E-06,+619.47023944E-03
+2.31600E-06,+618.07949217E-03
+2.34100E-06,+616.61753008E-03
+2.36600E-06,+615.17998206E-03
+2.39100E-06,+614.28904279E-03
+2.41600E-06,+611.71860046E-03
+2.44100E-06,+611.59364845E-03
+2.46600E-06,+610.68744644E-03
+2.49100E-06,+607.95170029E-03
+2.51600E-06,+606.89800958E-03
+2.54100E-06,+606.63081780E-03
+2.56600E-06,+604.69447429E-03
+2.59100E-06,+602.99074701E-03
+2.61600E-06,+602.87867412E-03
+2.64100E-06,+601.95145419E-03
+2.66600E-06,+600.55849438E-03
+2.69100E-06,+599.54361563E-03
+2.71600E-06,+598.27883288E-03
+2.74100E-06,+596.69191879E-03
+2.76600E-06,+595.83353004E-03
+2.79100E-06,+595.30439657E-03
+2.81600E-06,+593.09851749E-03
+2.84100E-06,+590.74675991E-03
+2.86600E-06,+589.63625462E-03
+2.89100E-06,+588.77317361E-03
+2.91600E-06,+587.31369125E-03
+2.94100E-06,+586.04669596E-03
+2.96600E-06,+585.02960467E-03
+2.99100E-06,+584.14309048E-03
+3.01600E-06,+582.01076766E-03
+3.04100E-06,+581.21545492E-03
+3.06600E-06,+581.74680093E-03
+3.09100E-06,+579.57019107E-03
+3.11600E-06,+578.37771065E-03
+3.14100E-06,+576.66726841E-03
+3.16600E-06,+575.50051222E-03
+3.19100E-06,+573.93801220E-03
+3.21600E-06,+572.35109811E-03
+3.24100E-06,+571.67732482E-03
+3.26600E-06,+569.45852679E-03
+3.29100E-06,+568.78898286E-03
+3.31600E-06,+568.42043399E-03
+3.34100E-06,+566.25064924E-03
+3.36600E-06,+564.56319722E-03
